9.000000000000000000e+01,8.500000000000000000e+01,8.000000000000000000e+01,7.500000000000000000e+01,7.000000000000000000e+01,6.500000000000000000e+01,6.000000000000000000e+01,5.500000000000000000e+01,5.000000000000000000e+01,4.500000000000000000e+01,4.000000000000000000e+01,3.500000000000000000e+01,3.000000000000000000e+01,2.500000000000000000e+01,2.000000000000000000e+01
5.388860300258646965e+09,5.388867452600382805e+09,5.388808016778672218e+09,5.388816025093821526e+09,5.388808534255850792e+09,5.388802698060572624e+09,5.388794710491936684e+09,5.388795957018385887e+09,5.388791820758315086e+09,5.388792832615461349e+09,5.388789205524736404e+09,5.388787851217226028e+09,5.388783538668206215e+09,5.388777956893466949e+09,5.388771964948268890e+09
1.957375795319955841e+03,2.517249872306863381e+03,2.469281402287623223e+03,2.726172167734524464e+03,2.621587700265346029e+03,2.696306982776004133e+03,2.664434521873830363e+03,2.682505252960495909e+03,2.670450776362059969e+03,2.675062827708689383e+03,2.651081605968845452e+03,2.629294304243086572e+03,2.580533231702677767e+03,2.521908016462012711e+03,2.457549928776637444e+03
2.738814471266019154e+03,3.136993701071045962e+03,3.150835203270243255e+03,3.377464964222975595e+03,3.344387299815613005e+03,3.388094911899207546e+03,3.375695299677949151e+03,3.390360168419795173e+03,3.401166280395066224e+03,3.430941293237890932e+03,3.452276000967387063e+03,3.498364103677759431e+03,3.576626362822863939e+03,3.725329691925543102e+03,3.911297360789173581e+03
-8.505653202515266287e+01,-6.792997742526090121e+01,-2.197074735186523498e+01,-3.321264989385950628e+01,-1.339367672424735645e+01,-1.247836127317848920e+01,-3.968403772160495446e+00,-2.135007899579464130e+00,3.355545565320149137e+00,9.147256577653974929e+00,1.264679494878512678e+01,9.518781540559112742e+00,2.389622457171365966e+01,2.577468826677971592e+01,2.866103929799864503e+01
1.141540024915850381e+03,1.396578851082463871e+03,1.384366075503528236e+03,1.508535121584169246e+03,1.469601299033479791e+03,1.501436645277577099e+03,1.489093671413573702e+03,1.497589412931041352e+03,1.495918970039349233e+03,1.503107979587908858e+03,1.499545986702651135e+03,1.501100126612544273e+03,1.499003403266420037e+03,1.503854863953283029e+03,1.509254047616987918e+03
1.967588661734959343e+06,1.717844524444053648e+06,1.710279233641176485e+06,1.595520925361717353e+06,1.611299186117873760e+06,1.590511139205324696e+06,1.596351042407779722e+06,1.589446456814066740e+06,1.584395285764262546e+06,1.570645596074855188e+06,1.560938118509269087e+06,1.540373640797452303e+06,1.506666615971339867e+06,1.446523771727737505e+06,1.377745404624768533e+06
2.753104597054535057e+06,2.140775737794319633e+06,2.182338558815655299e+06,1.976696882490726886e+06,2.055551501752323005e+06,1.998586486065651290e+06,2.022490951176436385e+06,2.008866879597400082e+06,2.017933402277287329e+06,2.014454680016320432e+06,2.032675717485274421e+06,2.049518702611929271e+06,2.088244194054652471e+06,2.136786084868150298e+06,2.192741600831193384e+06
1.147496160579589894e+06,9.530660260150434915e+05,9.588427420615351293e+05,8.828860413210003171e+05,9.032569754621372558e+05,8.856750082167657092e+05,8.921653788407302927e+05,8.873563932516020723e+05,8.875381583496126113e+05,8.825399927473462885e+05,8.829220820029590977e+05,8.794204070271725068e+05,8.752060842242072104e+05,8.625857072252078215e+05,8.461141741892264690e+05
